salary,age,sector,job_group,gender,region,education_level_2,is_married,num_of_child,foreign_language,is_government,is_dang_prod,len_of_work_week,is_more_than_school,education_level,firm_size,log_salary
20000.0,56,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Нет,36.0,Нет,Среднее общее,Микро,9.903487552536127
15000.0,59,ОБРАЗОВАНИЕ,работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Да,Нет,60.0,Да,Профессиональное,Микро,9.615805480084347
20000.0,30,ЗДРАВООХРАНЕНИЕ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Не в браке,0.0,Нет,Да,Нет,41.0,Да,Профессиональное,Малое,9.903487552536127
60000.0,48,"IT, ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ",специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Нет,Нет,Нет,41.0,Да,Высшее,Микро,11.002099841204238
40000.0,26,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",служащие офисные и по обслуживанию клиентов,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Состоят в браке,1.0,Да,Нет,Нет,40.0,Да,Высшее,Микро,10.596634733096073
30000.0,26,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,1.0,Нет,Нет,Нет,40.0,Да,Профессиональное,Микро,10.308952660644293
25000.0,45,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Да,40.0,Да,Профессиональное,Микро,10.126631103850338
25000.0,23,ФИНАНСЫ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Нет,Нет,48.0,Да,Высшее,Микро,10.126631103850338
25000.0,23,ФИНАНСЫ,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Нет,Нет,60.0,Да,Высшее,Малое,10.126631103850338
30000.0,32,ЗДРАВООХРАНЕНИЕ,специалисты высшего уровня квалификации,ЖЕНСКИЙ,0.0,законченное высшее образование и выше,Состоят в браке,0.0,Да,Да,Нет,30.0,Да,Высшее,Микро,10.308952660644293
30000.0,67,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,незаконченное среднее,Состоят в браке,0.0,Нет,Да,Нет,,Да,Среднее общее,Микро,10.308952660644293
10000.0,65,ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО,специалисты среднего уровня квалификации; чиновники,ЖЕНСКИЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Да,Нет,,Да,Профессиональное,Микро,9.210340371976184
60000.0,44,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ","квалифицированные рабочие, занятые ручным трудом",МУЖСКОЙ,0.0,законченное среднее образование,Не в браке,0.0,Да,Нет,Нет,,Да,Профессиональное,Микро,11.002099841204238
50000.0,41,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее образование,Состоят в браке,0.0,Нет,Нет,Нет,,Да,Профессиональное,Микро,10.819778284410283
17000.0,28,ЗДРАВООХРАНЕНИЕ,специалисты высшего уровня квалификации,МУЖСКОЙ,0.0,законченное высшее образование и выше,Не в браке,0.0,Да,Да,Нет,35.0,Да,Высшее,Малое,9.740968623038354
15000.0,26,"ТОРГОВЛЯ, БЫТОВОЕ ОБСЛУЖИВАНИЕ",работники сферы торговли и услуг,ЖЕНСКИЙ,0.0,законченное среднее образование,Не в браке,0.0,Нет,Нет,Нет,,Да,Среднее общее,Микро,9.615805480084347
35000.0,54,"ТРАНСПОРТ, СВЯЗЬ","квалифицированные рабочие, использующие машины и механизмы",МУЖСКОЙ,0.0,законченное среднее специальное образование,Состоят в браке,0.0,Нет,Нет,Да,52.0,Да,Профессиональное,Микро,10.46310334047155
